src,tgt,dep_model,gnn_model,ml_model,seed,f1
it,zh,stanza,rgat,mbert-base,98105,0.7090147526308006
it,zh,trankit,rgcn,mbert-base,98105,0.6651218627313997
it,zh,trankit,rgat,mbert-base,98105,0.7058463530268263
it,zh,None,None,mbert-base,98105,0.6605786415924921
it,zh,stanza,rgcn,mbert-base,98109,0.6730954352974576
it,zh,stanza,rgat,mbert-base,98109,0.7052288085303895
it,zh,trankit,rgcn,mbert-base,98109,0.6572003083617309
it,zh,trankit,rgat,mbert-base,98109,0.7105618775606715
it,zh,None,None,mbert-base,98109,0.6032608604336114
it,zh,stanza,rgcn,mbert-base,15232,0.6692345980107741
it,zh,stanza,rgat,mbert-base,15232,0.6640893496516443
it,zh,trankit,rgcn,mbert-base,15232,0.7077313244087948
it,zh,trankit,rgat,mbert-base,15232,0.6897946099711898
it,zh,None,None,mbert-base,15232,0.7135075077458397
it,zh,stanza,rgcn,xlmr-base,11737,0.5701875964560699
it,zh,stanza,rgat,xlmr-base,11737,0.632115280272409
it,zh,trankit,rgcn,xlmr-base,11737,0.6436362203659343
it,zh,trankit,rgat,xlmr-base,11737,0.630887252799913
it,zh,None,None,xlmr-base,11737,0.5965568786888229
it,zh,stanza,rgcn,xlmr-base,15123,0.6349812660855949
it,zh,stanza,rgat,xlmr-base,15123,0.6666668753728413
it,zh,trankit,rgcn,xlmr-base,15123,0.6109818559174124
it,zh,trankit,rgat,xlmr-base,15123,0.5825848026871426
it,zh,None,None,xlmr-base,15123,0.6289913103162788
it,zh,stanza,rgcn,xlmr-base,98105,0.6074153357530596
it,zh,stanza,rgat,xlmr-base,98105,0.6289146176961873
it,zh,trankit,rgcn,xlmr-base,98105,0.66075526185831
it,zh,trankit,rgat,xlmr-base,98105,0.593346973424411
it,zh,None,None,xlmr-base,98105,0.590793471373941
it,zh,stanza,rgcn,xlmr-base,98109,0.6303366086777353
it,zh,stanza,rgat,xlmr-base,98109,0.6421786072611373
it,zh,trankit,rgcn,xlmr-base,98109,0.6358188886825697
it,zh,trankit,rgat,xlmr-base,98109,0.6657928546571488
it,zh,None,None,xlmr-base,98109,0.5862673906141322
it,zh,stanza,rgcn,xlmr-base,15232,0.6284656258629838
it,zh,stanza,rgat,xlmr-base,15232,0.629123234500405
it,zh,trankit,rgcn,xlmr-base,15232,0.5685282002677131
it,zh,trankit,rgat,xlmr-base,15232,0.6422054268282866
it,zh,None,None,xlmr-base,15232,0.6343278220366115
de,en,stanza,rgcn,mbert-base,11737,0.8015243675387355
de,en,stanza,rgat,mbert-base,11737,0.7980449952726587
de,en,trankit,rgcn,mbert-base,11737,0.7980040470084586
de,en,trankit,rgat,mbert-base,11737,0.803767277944089
de,en,None,None,mbert-base,11737,0.7998532425236694
de,en,stanza,rgcn,mbert-base,15123,0.7951644601452901
de,en,stanza,rgat,mbert-base,15123,0.7890939439620595
de,en,trankit,rgcn,mbert-base,15123,0.786261979260142
de,en,trankit,rgat,mbert-base,15123,0.7877299591622952
de,en,None,None,mbert-base,15123,0.8183947294209977
de,en,stanza,rgcn,mbert-base,98105,0.8001874157645532
de,en,stanza,rgat,mbert-base,98105,0.7844514560176385
de,en,trankit,rgcn,mbert-base,98105,0.776886130519629
de,en,trankit,rgat,mbert-base,98105,0.7977867596138322
de,en,None,None,mbert-base,98105,0.7896522326704689
de,en,stanza,rgcn,mbert-base,98109,0.7977921563645529
de,en,stanza,rgat,mbert-base,98109,0.7893040430805935
de,en,trankit,rgcn,mbert-base,98109,0.7927331758272893
de,en,trankit,rgat,mbert-base,98109,0.7999637931243042
de,en,None,None,mbert-base,98109,0.7937815638762102
de,en,stanza,rgcn,mbert-base,15232,0.7912229431177673
de,en,stanza,rgat,mbert-base,15232,0.757922264182004
de,en,trankit,rgcn,mbert-base,15232,0.7992060217768611
de,en,trankit,rgat,mbert-base,15232,0.817054734216095
de,en,None,None,mbert-base,15232,0.7738615590967244
de,en,stanza,rgcn,xlmr-base,11737,0.6837589303315503
de,en,stanza,rgat,xlmr-base,11737,0.7185292792570241
de,en,trankit,rgcn,xlmr-base,11737,0.7333309048364192
de,en,trankit,rgat,xlmr-base,11737,0.7566621254014116
de,en,None,None,xlmr-base,11737,0.690708841102065
de,en,stanza,rgcn,xlmr-base,15123,0.7450672077094476
de,en,stanza,rgat,xlmr-base,15123,0.7461992083595437
de,en,trankit,rgcn,xlmr-base,15123,0.7553362400204984
de,en,trankit,rgat,xlmr-base,15123,0.7445552903212627
de,en,None,None,xlmr-base,15123,0.7697527959726012
de,en,stanza,rgcn,xlmr-base,98105,0.7254044336240564
de,en,stanza,rgat,xlmr-base,98105,0.7812210951097056
de,en,trankit,rgcn,xlmr-base,98105,0.7329930436232882
de,en,trankit,rgat,xlmr-base,98105,0.7244127206748117
de,en,None,None,xlmr-base,98105,0.7443836387613518
de,en,stanza,rgcn,xlmr-base,98109,0.708514585986028
de,en,stanza,rgat,xlmr-base,98109,0.706633575000492
de,en,trankit,rgcn,xlmr-base,98109,0.6537558107300971
de,en,trankit,rgat,xlmr-base,98109,0.709968554969489
de,en,None,None,xlmr-base,98109,0.734730290833522
de,en,stanza,rgcn,xlmr-base,15232,0.697865753180153
de,en,stanza,rgat,xlmr-base,15232,0.7566170817028481
de,en,trankit,rgcn,xlmr-base,15232,0.7148419167806312
de,en,trankit,rgat,xlmr-base,15232,0.7485398086291909
de,en,None,None,xlmr-base,15232,0.7241261068775553
de,es,stanza,rgcn,mbert-base,11737,0.8050031035987135
de,es,stanza,rgat,mbert-base,11737,0.8278108533641483
de,es,trankit,rgcn,mbert-base,11737,0.795137756975568
de,es,trankit,rgat,mbert-base,11737,0.7916316259604937
de,es,None,None,mbert-base,11737,0.7798246489807366
de,es,stanza,rgcn,mbert-base,15123,0.7952281291774793
de,es,stanza,rgat,mbert-base,15123,0.8040731079780277
de,es,trankit,rgcn,mbert-base,15123,0.7805121197513336
de,es,trankit,rgat,mbert-base,15123,0.7910028063491379
de,es,None,None,mbert-base,15123,0.7945326444922083
de,es,stanza,rgcn,mbert-base,98105,0.8131560852423361
de,es,stanza,rgat,mbert-base,98105,0.7814105599330102
de,es,trankit,rgcn,mbert-base,98105,0.7941661844776193
de,es,trankit,rgat,mbert-base,98105,0.7928346729739288
de,es,None,None,mbert-base,98105,0.8047628480014248
de,es,stanza,rgcn,mbert-base,98109,0.7643785368343826
de,es,stanza,rgat,mbert-base,98109,0.7959095666884314
de,es,trankit,rgcn,mbert-base,98109,0.796892352793412
de,es,trankit,rgat,mbert-base,98109,0.7851009379101284
de,es,None,None,mbert-base,98109,0.8014158671495364
de,es,stanza,rgcn,mbert-base,15232,0.7772076940667063
de,es,stanza,rgat,mbert-base,15232,0.806027283620228
de,es,trankit,rgcn,mbert-base,15232,0.8256345770462963
de,es,trankit,rgat,mbert-base,15232,0.7776656373648542
de,es,None,None,mbert-base,15232,0.7887763253922038
de,es,stanza,rgcn,xlmr-base,11737,0.6703001989714361
de,es,stanza,rgat,xlmr-base,11737,0.68835121687129
de,es,trankit,rgcn,xlmr-base,11737,0.7372418877141536
de,es,trankit,rgat,xlmr-base,11737,0.722257251634062
de,es,None,None,xlmr-base,11737,0.7122414848684664
de,es,stanza,rgcn,xlmr-base,15123,0.7636218996432511
de,es,stanza,rgat,xlmr-base,15123,0.7340988063952554
de,es,trankit,rgcn,xlmr-base,15123,0.7168431866550846
de,es,trankit,rgat,xlmr-base,15123,0.7189092970064184
de,es,None,None,xlmr-base,15123,0.703194564267863
de,es,stanza,rgcn,xlmr-base,98105,0.7099931522176199
de,es,stanza,rgat,xlmr-base,98105,0.7389949627301883
de,es,trankit,rgcn,xlmr-base,98105,0.7077591770763775
de,es,trankit,rgat,xlmr-base,98105,0.6999141681731562
de,es,None,None,xlmr-base,98105,0.7262351498443292
de,es,stanza,rgcn,xlmr-base,98109,0.7214524670053214
de,es,stanza,rgat,xlmr-base,98109,0.7078134603077393
de,es,trankit,rgcn,xlmr-base,98109,0.6303673486670383
de,es,trankit,rgat,xlmr-base,98109,0.7037733054298313
de,es,None,None,xlmr-base,98109,0.7349605300414279
de,es,stanza,rgcn,xlmr-base,15232,0.7172058903516307
de,es,stanza,rgat,xlmr-base,15232,0.7333749124009785
de,es,trankit,rgcn,xlmr-base,15232,0.7302715924928014
de,es,trankit,rgat,xlmr-base,15232,0.755257008482787
de,es,None,None,xlmr-base,15232,0.667241781134171
de,fr,stanza,rgcn,mbert-base,11737,0.7539259696358014
de,fr,stanza,rgat,mbert-base,11737,0.7908949153786364
de,fr,trankit,rgcn,mbert-base,11737,0.7615248387916589
de,fr,trankit,rgat,mbert-base,11737,0.7701696269287504
de,fr,None,None,mbert-base,11737,0.7826699557326651
de,fr,stanza,rgcn,mbert-base,15123,0.7689260388819701
de,fr,stanza,rgat,mbert-base,15123,0.7554806198203133
de,fr,trankit,rgcn,mbert-base,15123,0.7828685882979405
de,fr,trankit,rgat,mbert-base,15123,0.7732335518214787
de,fr,None,None,mbert-base,15123,0.7623232872719571
de,fr,stanza,rgcn,mbert-base,98105,0.7698732460668261
de,fr,stanza,rgat,mbert-base,98105,0.7907136792896594
de,fr,trankit,rgcn,mbert-base,98105,0.7748482852442407
de,fr,trankit,rgat,mbert-base,98105,0.7736765365909529
de,fr,None,None,mbert-base,98105,0.7811231870143562
de,fr,stanza,rgcn,mbert-base,98109,0.7626522920789197
de,fr,stanza,rgat,mbert-base,98109,0.7583190620207939
de,fr,trankit,rgcn,mbert-base,98109,0.7778898338669771
de,fr,trankit,rgat,mbert-base,98109,0.7856840437068991
de,fr,None,None,mbert-base,98109,0.7669675892004897
de,fr,stanza,rgcn,mbert-base,15232,0.7432853347486648
de,fr,stanza,rgat,mbert-base,15232,0.7618936940730043
de,fr,trankit,rgcn,mbert-base,15232,0.7577747906010553
de,fr,trankit,rgat,mbert-base,15232,0.7685537688133706
de,fr,None,None,mbert-base,15232,0.7839733687993615
de,fr,stanza,rgcn,xlmr-base,11737,0.6801452878101707
de,fr,stanza,rgat,xlmr-base,11737,0.6611261002283628
de,fr,trankit,rgcn,xlmr-base,11737,0.6853041278993173
de,fr,trankit,rgat,xlmr-base,11737,0.7141634356582043
de,fr,None,None,xlmr-base,11737,0.6809537783479533
de,fr,stanza,rgcn,xlmr-base,15123,0.6768191827873133
de,fr,stanza,rgat,xlmr-base,15123,0.7024640373301314
de,fr,trankit,rgcn,xlmr-base,15123,0.7207273104305711
de,fr,trankit,rgat,xlmr-base,15123,0.6783746436387402
de,fr,None,None,xlmr-base,15123,0.6730727827846015
de,fr,stanza,rgcn,xlmr-base,98105,0.692310281305163
de,fr,stanza,rgat,xlmr-base,98105,0.7089611397427846
de,fr,trankit,rgcn,xlmr-base,98105,0.6621300940623402
de,fr,trankit,rgat,xlmr-base,98105,0.6832668978751182
de,fr,None,None,xlmr-base,98105,0.7111408242329353
de,fr,stanza,rgcn,xlmr-base,98109,0.6984139591775079
de,fr,stanza,rgat,xlmr-base,98109,0.6930605611156142
de,fr,trankit,rgcn,xlmr-base,98109,0.6334570586536814
de,fr,trankit,rgat,xlmr-base,98109,0.6847284148695023
de,fr,None,None,xlmr-base,98109,0.6625977661528667
de,fr,stanza,rgcn,xlmr-base,15232,0.7347065988215942
de,fr,stanza,rgat,xlmr-base,15232,0.7336987461393827
de,fr,trankit,rgcn,xlmr-base,15232,0.6820522273865974
de,fr,trankit,rgat,xlmr-base,15232,0.7094270188184433
de,fr,None,None,xlmr-base,15232,0.6874952571883135
de,it,stanza,rgcn,mbert-base,11737,0.749180800642264
de,it,stanza,rgat,mbert-base,11737,0.8031554303885575
de,it,trankit,rgcn,mbert-base,11737,0.7473917460055315
de,it,trankit,rgat,mbert-base,11737,0.7791882699819367
de,it,None,None,mbert-base,11737,0.7507165053797532
de,it,stanza,rgcn,mbert-base,15123,0.7565166197444513
de,it,stanza,rgat,mbert-base,15123,0.7309864359342542
de,it,trankit,rgcn,mbert-base,15123,0.7180390521753656
de,it,trankit,rgat,mbert-base,15123,0.7663207265554186
de,it,None,None,mbert-base,15123,0.783055394450859
de,it,stanza,rgcn,mbert-base,98105,0.7686596671667806
de,it,stanza,rgat,mbert-base,98105,0.7406864694880217
de,it,trankit,rgcn,mbert-base,98105,0.7482480109125317
de,it,trankit,rgat,mbert-base,98105,0.7492433076179525
de,it,None,None,mbert-base,98105,0.7425926024753763
de,it,stanza,rgcn,mbert-base,98109,0.7144470006321197
de,it,stanza,rgat,mbert-base,98109,0.748145822532863
de,it,trankit,rgcn,mbert-base,98109,0.7563518430669327
de,it,trankit,rgat,mbert-base,98109,0.7762059379821146
de,it,None,None,mbert-base,98109,0.7500012251448311
de,it,stanza,rgcn,mbert-base,15232,0.6941467367187274
de,it,stanza,rgat,mbert-base,15232,0.7457127038123842
de,it,trankit,rgcn,mbert-base,15232,0.725876398742916
de,it,trankit,rgat,mbert-base,15232,0.7460769551022561
de,it,None,None,mbert-base,15232,0.7151628865274585
de,it,stanza,rgcn,xlmr-base,11737,0.6511578746477272
de,it,stanza,rgat,xlmr-base,11737,0.6177825588838632
de,it,trankit,rgcn,xlmr-base,11737,0.6523896711657369
de,it,trankit,rgat,xlmr-base,11737,0.6592766576155008
de,it,None,None,xlmr-base,11737,0.637484882490133
de,it,stanza,rgcn,xlmr-base,15123,0.6215097171929655
de,it,stanza,rgat,xlmr-base,15123,0.7074188440794776
de,it,trankit,rgcn,xlmr-base,15123,0.6533260266905334
de,it,trankit,rgat,xlmr-base,15123,0.6349437809660942
de,it,None,None,xlmr-base,15123,0.5986110767530998
de,it,stanza,rgcn,xlmr-base,98105,0.6581417914906493
de,it,stanza,rgat,xlmr-base,98105,0.6508591627459462
de,it,trankit,rgcn,xlmr-base,98105,0.6036197084347483
de,it,trankit,rgat,xlmr-base,98105,0.5782555156014402
de,it,None,None,xlmr-base,98105,0.6445645841391652
de,it,stanza,rgcn,xlmr-base,98109,0.6295175968591046
de,it,stanza,rgat,xlmr-base,98109,0.5796155374718794
de,it,trankit,rgcn,xlmr-base,98109,0.5947572812220494
de,it,trankit,rgat,xlmr-base,98109,0.6155652698928208
de,it,None,None,xlmr-base,98109,0.6217253334333794
de,it,stanza,rgcn,xlmr-base,15232,0.6461679911941811
de,it,stanza,rgat,xlmr-base,15232,0.7112136709577672
de,it,trankit,rgcn,xlmr-base,15232,0.5817406653343062
de,it,trankit,rgat,xlmr-base,15232,0.651805063086287
de,it,None,None,xlmr-base,15232,0.6408766009255771
de,de,stanza,rgcn,mbert-base,11737,0.8121792809565025
de,de,stanza,rgat,mbert-base,11737,0.8114493982314714
de,de,trankit,rgcn,mbert-base,11737,0.7960441321312757
de,de,trankit,rgat,mbert-base,11737,0.7767775030299936
de,de,None,None,mbert-base,11737,0.7808876421329043
de,de,stanza,rgcn,mbert-base,15123,0.7916849315635911
de,de,stanza,rgat,mbert-base,15123,0.7969112454278419
de,de,trankit,rgcn,mbert-base,15123,0.7523967402130167
de,de,trankit,rgat,mbert-base,15123,0.7746369963851403
de,de,None,None,mbert-base,15123,0.7745350243949017
de,de,stanza,rgcn,mbert-base,98105,0.7813975246648911
de,de,stanza,rgat,mbert-base,98105,0.7869082595984248
de,de,trankit,rgcn,mbert-base,98105,0.7830848539924471
de,de,trankit,rgat,mbert-base,98105,0.7812786901351385
de,de,None,None,mbert-base,98105,0.7830795299248923
de,de,stanza,rgcn,mbert-base,98109,0.7960254826279012
de,de,stanza,rgat,mbert-base,98109,0.807266577216196
de,de,trankit,rgcn,mbert-base,98109,0.7872490052328373
de,de,trankit,rgat,mbert-base,98109,0.7990184089157935
de,de,None,None,mbert-base,98109,0.7913960447363251
de,de,stanza,rgcn,mbert-base,15232,0.7741210039525748
de,de,stanza,rgat,mbert-base,15232,0.7589550505117943
de,de,trankit,rgcn,mbert-base,15232,0.8091524859516939
de,de,trankit,rgat,mbert-base,15232,0.7862527238941119
de,de,None,None,mbert-base,15232,0.7876762422974413
de,de,stanza,rgcn,xlmr-base,11737,0.6919621036501986
de,de,stanza,rgat,xlmr-base,11737,0.7335032440200251
de,de,trankit,rgcn,xlmr-base,11737,0.7750247295319745
de,de,trankit,rgat,xlmr-base,11737,0.7604058684419739
de,de,None,None,xlmr-base,11737,0.7397650021607765
de,de,stanza,rgcn,xlmr-base,15123,0.7509173151018647
de,de,stanza,rgat,xlmr-base,15123,0.7746511265527303
de,de,trankit,rgcn,xlmr-base,15123,0.716779003615884
de,de,trankit,rgat,xlmr-base,15123,0.7596550890124185
de,de,None,None,xlmr-base,15123,0.7443494021712389
de,de,stanza,rgcn,xlmr-base,98105,0.6974868040203039
de,de,stanza,rgat,xlmr-base,98105,0.7646328119154685
de,de,trankit,rgcn,xlmr-base,98105,0.7161767233603211
de,de,trankit,rgat,xlmr-base,98105,0.7198362916084333
de,de,None,None,xlmr-base,98105,0.7577015804393341
de,de,stanza,rgcn,xlmr-base,98109,0.7418474235176293
de,de,stanza,rgat,xlmr-base,98109,0.7479437904521089
de,de,trankit,rgcn,xlmr-base,98109,0.6953130062803312
de,de,trankit,rgat,xlmr-base,98109,0.7325633567168486
de,de,None,None,xlmr-base,98109,0.7554313969675543
de,de,stanza,rgcn,xlmr-base,15232,0.7774085746349659
de,de,stanza,rgat,xlmr-base,15232,0.730805803007973
de,de,trankit,rgcn,xlmr-base,15232,0.7254694940991013
de,de,trankit,rgat,xlmr-base,15232,0.7569278526560055
de,de,None,None,xlmr-base,15232,0.7240151224289997
de,ar,stanza,rgcn,mbert-base,11737,0.7325761057825084
de,ar,stanza,rgat,mbert-base,11737,0.7527862324249017
de,ar,trankit,rgcn,mbert-base,11737,0.7445177533943415
de,ar,trankit,rgat,mbert-base,11737,0.7365062013661829
de,ar,None,None,mbert-base,11737,0.7755267613577235
de,ar,stanza,rgcn,mbert-base,15123,0.7402733621061259
de,ar,stanza,rgat,mbert-base,15123,0.739884055810996
de,ar,trankit,rgcn,mbert-base,15123,0.7346820287942623
de,ar,trankit,rgat,mbert-base,15123,0.7371098290716993
de,ar,None,None,mbert-base,15123,0.7320304068441504
de,ar,stanza,rgcn,mbert-base,98105,0.7130848882522185
de,ar,stanza,rgat,mbert-base,98105,0.7447852288955306
de,ar,trankit,rgcn,mbert-base,98105,0.7123745362252115
de,ar,trankit,rgat,mbert-base,98105,0.7141496729173065
de,ar,None,None,mbert-base,98105,0.7269554176270074
de,ar,stanza,rgcn,mbert-base,98109,0.7523761600016461
de,ar,stanza,rgat,mbert-base,98109,0.7071139515375857
de,ar,trankit,rgcn,mbert-base,98109,0.6981679792123405
de,ar,trankit,rgat,mbert-base,98109,0.7364816711194861
de,ar,None,None,mbert-base,98109,0.7676188687248316
de,ar,stanza,rgcn,mbert-base,15232,0.7338894568371911
de,ar,stanza,rgat,mbert-base,15232,0.6985973103481398
de,ar,trankit,rgcn,mbert-base,15232,0.7200401343081557
de,ar,trankit,rgat,mbert-base,15232,0.7204158463620491
de,ar,None,None,mbert-base,15232,0.7182604688926539
de,ar,stanza,rgcn,xlmr-base,11737,0.599006749564096
de,ar,stanza,rgat,xlmr-base,11737,0.5773402019323786
de,ar,trankit,rgcn,xlmr-base,11737,0.6210702106140928
de,ar,trankit,rgat,xlmr-base,11737,0.631133095626462
de,ar,None,None,xlmr-base,11737,0.5872115706319495
de,ar,stanza,rgcn,xlmr-base,15123,0.5825284339277697
de,ar,stanza,rgat,xlmr-base,15123,0.6388930679796467
de,ar,trankit,rgcn,xlmr-base,15123,0.6453205907481
de,ar,trankit,rgat,xlmr-base,15123,0.6118887247213848
de,ar,None,None,xlmr-base,15123,0.5989088936805569
de,ar,stanza,rgcn,xlmr-base,98105,0.6004690634929257
de,ar,stanza,rgat,xlmr-base,98105,0.6134345177366074
de,ar,trankit,rgcn,xlmr-base,98105,0.583389167109367
de,ar,trankit,rgat,xlmr-base,98105,0.6067308687252965
de,ar,None,None,xlmr-base,98105,0.6145611470431387
de,ar,stanza,rgcn,xlmr-base,98109,0.5660455537627627
de,ar,stanza,rgat,xlmr-base,98109,0.6221851664759195
de,ar,trankit,rgcn,xlmr-base,98109,0.5697426501494176
de,ar,trankit,rgat,xlmr-base,98109,0.6368241695695537
de,ar,None,None,xlmr-base,98109,0.5654668379564068
de,ar,stanza,rgcn,xlmr-base,15232,0.6170916267640258
de,ar,stanza,rgat,xlmr-base,15232,0.660273099272922
de,ar,trankit,rgcn,xlmr-base,15232,0.6370103625207424
de,ar,trankit,rgat,xlmr-base,15232,0.6423240075671528
de,ar,None,None,xlmr-base,15232,0.6110151977909406
de,zh,stanza,rgcn,mbert-base,11737,0.6517451385449136
de,zh,stanza,rgat,mbert-base,11737,0.7189057017421776
de,zh,trankit,rgcn,mbert-base,11737,0.7021057935433831
de,zh,trankit,rgat,mbert-base,11737,0.7152218007544073
de,zh,None,None,mbert-base,11737,0.7208901306326083
de,zh,stanza,rgcn,mbert-base,15123,0.7244818064795118
de,zh,stanza,rgat,mbert-base,15123,0.7229751212870276
de,zh,trankit,rgcn,mbert-base,15123,0.6827559543182643
de,zh,trankit,rgat,mbert-base,15123,0.6857679551567045
de,zh,None,None,mbert-base,15123,0.6996088041489095
de,zh,stanza,rgcn,mbert-base,98105,0.6514706034887128
de,zh,stanza,rgat,mbert-base,98105,0.7083195347525235
de,zh,trankit,rgcn,mbert-base,98105,0.6814856182363337
de,zh,trankit,rgat,mbert-base,98105,0.6948793223916803
de,zh,None,None,mbert-base,98105,0.6446075382719536
de,zh,stanza,rgcn,mbert-base,98109,0.6974077216098611
de,zh,stanza,rgat,mbert-base,98109,0.6544149193447726
de,zh,trankit,rgcn,mbert-base,98109,0.6991345903363645
de,zh,trankit,rgat,mbert-base,98109,0.7088173185304646
de,zh,None,None,mbert-base,98109,0.7278871435729907
de,zh,stanza,rgcn,mbert-base,15232,0.6787316581834331
de,zh,stanza,rgat,mbert-base,15232,0.6377032204226977
de,zh,trankit,rgcn,mbert-base,15232,0.7008082235806139
de,zh,trankit,rgat,mbert-base,15232,0.6664660452067751
de,zh,None,None,mbert-base,15232,0.6984359628495636
de,zh,stanza,rgcn,xlmr-base,11737,0.5866637661719059
de,zh,stanza,rgat,xlmr-base,11737,0.6034732447611746
de,zh,trankit,rgcn,xlmr-base,11737,0.5977664847510182
de,zh,trankit,rgat,xlmr-base,11737,0.6209368941411147
de,zh,None,None,xlmr-base,11737,0.6570272313050225
de,zh,stanza,rgcn,xlmr-base,15123,0.677402828575914
de,zh,stanza,rgat,xlmr-base,15123,0.6275411828156607
de,zh,trankit,rgcn,xlmr-base,15123,0.6614810910294626
de,zh,trankit,rgat,xlmr-base,15123,0.6181796030186625
de,zh,None,None,xlmr-base,15123,0.628981284017914
de,zh,stanza,rgcn,xlmr-base,98105,0.6331841947064142
de,zh,stanza,rgat,xlmr-base,98105,0.6344462152120282
de,zh,trankit,rgcn,xlmr-base,98105,0.6187050510267937
de,zh,trankit,rgat,xlmr-base,98105,0.590108253089322
de,zh,None,None,xlmr-base,98105,0.6338596016389173
de,zh,stanza,rgcn,xlmr-base,98109,0.5786537081633758
de,zh,stanza,rgat,xlmr-base,98109,0.6731351501492328
de,zh,trankit,rgcn,xlmr-base,98109,0.5255040358234063
de,zh,trankit,rgat,xlmr-base,98109,0.614790020466276
de,zh,None,None,xlmr-base,98109,0.6178503955743999
de,zh,stanza,rgcn,xlmr-base,15232,0.6699094112703958
de,zh,stanza,rgat,xlmr-base,15232,0.666500898584166
de,zh,trankit,rgcn,xlmr-base,15232,0.6543353764638163
de,zh,trankit,rgat,xlmr-base,15232,0.69387083019059
de,zh,None,None,xlmr-base,15232,0.5881304726580081
